"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SGL","Strategic Global Income Fund, Inc.","8.945","163325216.46","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/sgl",
"JRI","Nuveen Real Asset Income and Growth Fund","16.68","163134570","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"CDI","CDI Corporation","8.26","162676512.18","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/cdi",
"JHS","John Hancock Income Securities Trust","13.82","162289697.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhs",
"HZN","Horizon Global Corporation","8.95","161655141.65","n/a","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"MPA","Blackrock MuniYield Pennsylvania Quality Fund","14","161007294","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/mpa",
"DEX","Delaware Enhanced Global Dividend","10.11","160381147.65","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/dex",
"GNK","Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ","2.16","157460185.44","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnk",
"ICB","MS Income Securities, Inc.","17.46","156564256.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icb",
"FVE","Five Star Quality Care, Inc.","3.18","155966645.7","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FT","Franklin Universal Trust","6.18","155315104.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ft",
"GRX","The Gabelli Healthcare & Wellness Trust","10.38","155249653.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx",
"EXK","Endeavour Silver Corporation","1.52","155004889.52","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk",
"CXE","Colonial High Income Municipal Trust","4.91","154682960.78","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxe",
"WEA","Western Asset Bond Fund","13","154505858","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"NEFF","Neff Corporation","6.05","153838280.75","n/a","2014","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/neff",
"MNP","Western Asset Municipal Partners Fund, Inc.","15.78","153366814.14","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mnp",
"RST","Rosetta Stone","7.05","153266252.7","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"JSD","Nuveen Short Duration Credit Opportunities Fund","15.19","151979747.5","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"GEQ","Guggenheim Equal Weight Enhanced Equity Income Fund","17.3","151723093.3","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/geq",
"NNY","Nuveen New York Municipal Value Fund, Inc.","9.94","150927469","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"ASA","ASA Gold and Precious Metals Limited","7.79","150268359.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asa",
"BTA","BlackRock Long-Term Municipal Advantage Trust","11.18","150060721.46","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/bta",
"RIT","LMP Real Estate Income Fund Inc","13.07","149534170.61","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/rit",
"KSM","Scudder Strategic Municiple Income Trust","13.33","148720970.46","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"INF","Brookfield Global Listed Infrastructure Income Fund","14.31","148040384.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inf",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","13.4288","147522982.1296","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/pfd",
"IRR","Voya Natural Resources Equity Income Fund","6.45","146841009.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"SGM","Stonegate Mortgage Corporation","5.69","146700661.1","n/a","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sgm",
"WG","Willbros Group, Inc.","2.29","142227464.27","n/a","1996","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wg",
"NBD","Nuveen Build America Bond Opportunity Fund","19.7332","142182639.3","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","20.33","141320599.89","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/tpz",
"ONE           ","Higher One Holdings, Inc.","2.94","141063290.34","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/one           ",
"EMG","Emergent Capital, Inc.","5","140652540","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/emg",
"CHCT","Community Healthcare Trust Incorporated","18.38","139631757.2","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chct",
"MPV","Babson Capital Participation Investors","13.57","139219773.03","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/mpv",
"LUB","Luby&#39;s, Inc.","4.86","138985803.72","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/lub",
"SMM","Salient Midstream & MLP Fund","14.6","138694904.6","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"TAI","Transamerica Income Shares, Inc.","21.94","138633835.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tai",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","13.13","138505612.7","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"NTX","Nuveen Texas Quality Income Municipal Fund","14.03","137190320.65","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"MRIN","Marin Software Incorporated","3.7","136571358.6","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin",
"SBW","Western Asset Worldwide Income Fund Inc.","10.42","135644673.66","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/sbw",
"HGG","HHGregg, Inc.","4.89","135492012.42","n/a","2007","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/hgg",
"CRK","Comstock Resources, Inc.","2.82","134591595.12","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crk",
"CVO","Cenveo Inc","1.98","134389648.8","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"KEM","Kemet Corporation","2.93","134125338.38","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem",
"EGF","Blackrock Enhanced Government Fund, Inc","13.54","134041626.58","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/egf",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","10.89","133934694.3","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/pfo",
"PNI","Pimco New York Municipal Income Fund II","12.19","133492251.16","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pni",
"LGI","Lazard Global Total Return and Income Fund","13.89","133416741.93","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/lgi",
"JHI","John Hancock Investors Trust","15.1498","132574642.3666","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhi",
"GDF","Western Asset Global Partners Income Fund, Inc.","8.49","132331787.67","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/gdf",
"JMP","JMP Group LLC","6.2","131693084","n/a","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"TWN","Taiwan Fund, Inc. (The)","15.96","131207160","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/twn",
"AP","Ampco-Pittsburgh Corporation","12.5","130499675","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ap",
"EXD","Eaton Vance Tax-Advantaged Bond","12.3299","130161230.5048","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/exd",
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","15.25","129914902.5","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/dtf",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","6.14","129252286.54","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/gnt",
"MN","Manning & Napier, Inc.","8.72","128847853.6","n/a","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"FDI","Fort Dearborn Income Securities, Inc.","14.66","128651248.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdi",
"MXPT","MaxPoint Interactive, Inc.","4.95","128420364.6","n/a","2015","Consumer Services","Advertising","http://www.nasdaq.com/symbol/mxpt",
"PCF","Putnam High Income Bond Fund","7.44","127719727.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcf",
"BAF","BlackRock Income Investment Quality Trust","14.58","127566514.44","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/baf",
"NAN","Nuveen New York Dividend Advantage Municipal Fund","13.76","127490940.8","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"CMU","Colonial Municipal Income Trust","4.5","127318477.5","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/cmu",
"KHI","Scudder High Income Trust","8.23","127188181.22","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/khi",
"ACW","Accuride Corporation New","2.65","127076920.75","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/acw",
"SCM","Stellus Capital Investment Corporation","10.12","126297215.44","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/scm",
"NIM","Nuveen Select Maturities Municipal Fund","10.15","126257068","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NMT","Nuveen Massachusetts Premium Income Municipal Fund","13.5","126182677.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"MNI","McClatchy Company (The)","1.45","126139352.65","n/a","1988","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mni",
"PAI","Pacific American Income Shares, Inc.","13.33","126130099.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pai",
"EDI","Stone Harbor Emerging Markets Total Income Fund","12.98","124778725.94","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/edi",
"ZFC","ZAIS Financial Corp.","15.64","124664657.04","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/zfc",
"AKP","Alliance California Municipal Income Fund Inc","14.21","121545746.56","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/akp",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","9.58","121196647.06","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","12.64","121174067.84","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/rfi",
"BHL","Blackrock Defined Opportunity Credit Trust","13.3","120285745.3","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/bhl",
"AHC","A.H. Belo Corporation","5.53","119890825.81","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/ahc",
"NKA","Niska Gas Storage Partners LLC","3.15","119664480.6","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka",
"MSB","Mesabi Trust","9.12","119654491.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MSL","MidSouth Bancorp","10.5","119274760.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl",
"BNJ","BlackRock New Jersey Municipal Income Trust","15.53","118906640.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bnj",
"HYF","Managed High Yield Plus Fund, Inc.","1.91","118712348.42","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/hyf",
"EGY","Vaalco Energy Inc","2.03","118295030.42","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"MFT","Blackrock MuniYield Investment QualityFund","13.8","116850051","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/mft",
"AGD","Alpine Global Dynamic Dividend Fund","9.26","116704539.32","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/agd",
"EARN","Ellington Residential Mortgage REIT","12.6","115280852.4","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn",
"APB","Asia Pacific Fund, Inc. (The)","11.1","114819210.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apb",
"ARR","ARMOUR Residential REIT, Inc.","20.88","114277388.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr",
"CXH","Colonial Investment Grade Municipal Trust","9.84","114015656.88","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxh",
"SPE","Special Opportunities Fund Inc.","14.53","113762765.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe",
"LEE","Lee Enterprises, Incorporated","2.08","113467465.28","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/lee",
"ASG","Liberty All-Star Growth Fund, Inc.","4.88","113096396.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asg",
"MFD","Macquarie/First Trust Global","13.25","113066026.25","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/mfd",
"UTI","Universal Technical Institute Inc","4.68","112966200.36","n/a","2003","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/uti",
"PCM","PIMCO Commercial Mortgage Securities Trust, Inc.","9.79","112776844.84","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pcm",
"VLT","Invesco High Income Trust II","13.83","112277873.07","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/vlt",
"HGT","Hugoton Royalty Trust","2.79","111600000","n/a","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hgt",
"RNDY","Roundy&#39;s, Inc.","2.25","111124950.75","n/a","2012","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/rndy",
"JCAP","Jernigan Capital, Inc.","18.08","110468800","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jcap",
"DCA","Virtus Total Return Fund","3.99","109589774.91","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/dca",
"GFY","Western Asset Variable Rate Strategic Fund Inc.","16.38","109254600","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/gfy",
"ORN","Orion Marine Group Inc","3.96","107881084.08","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/orn",
"JMT","Nuven Mortgage Opportunity Term Fund 2","21.94","106875817.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmt",
"FAC","First Acceptance Corporation","2.59","106295599.48","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"CRT","Cross Timbers Royalty Trust","17.42","104520000","n/a","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crt",
"IMN","Imation Corporation","2.47","103139007.01","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/imn",
"JEQ","Aberdeen Japan Equity Fund, Inc. ","7.54","103018137.82","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/jeq",
"FHY","First Trust Strategic High Income Fund II","12.0699","102097702.9431","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhy",
"DNI","Dividend and Income Fund","11.82","101766015.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dni",
"OAKS","Five Oaks Investment Corp.","6.86","101011785","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"TC","Thompson Creek Metals Company Inc.","0.4561","100904477.1152","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tc",
"SDT","SandRidge Mississippian Trust I","3.6","100800000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"TLI","LMP Corporate Loan Fund Inc","10.12","100551480.04","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"BSD","BlackRock Strategic Municipal Trust Inc. (The)","13.75","100442430","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/bsd",
"TCI","Transcontinental Realty Investors, Inc.","11.52","100428675.84","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tci",
"TRMR","Tremor Video, Inc.","1.92","98990298.24","n/a","2013","Technology","Advertising","http://www.nasdaq.com/symbol/trmr",
"MLP","Maui Land & Pineapple Company, Inc.","5.2","98311028.4","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","15.43","96883535.01","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"RCS","PIMCO Strategic Income Fund, Inc.","9.2491","96510982.5785","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/rcs",
"NDRO","Enduro Royalty Trust","2.92","96360000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro",
"BRT","BRT Realty Trust","6.81","96028191.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/brt",
"BJZ","Blackrock California Municipal 2018 Term Trust","14.89","95787786.92","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/bjz",
"TTF","Thai Fund, Inc. (The)","7.6505","95712184.6395","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ttf",
"KFS","Kingsway Financial Services, Inc.","4.33","93883280.83","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","9.47","93261203.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hty",
"BBF","BlackRock Municipal Income Investment Trust","13.89","93125880.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbf",
"KEG","Key Energy Services, Inc.","0.589","92816517.758","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/keg",
"FMN","Federated Premier Municipal Income Fund","14.92","92293359.44","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/fmn",
"DMD","Demand Media Inc.","4.57","91426387.18","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/dmd",
"MZF","Managed Duration Investment Grade Municipal Fund","13.43","91330392.68","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf",
"NMI","Nuveen Municipal Income Fund, Inc.","10.99","90939612.4","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"NRT","North European Oil Royality Trust","9.86","90619217.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"PNF","PIMCO New York Municipal Income Fund","11.65","89650874.1","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pnf",
"SAR","Saratoga Investment Corp","15.8","89019017","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.125","87483466.875","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/fgb",
"GCH","Aberdeen Greater China Fund, Inc.","9.4289","86632299.4706","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/gch",
"BSE","Blackrock New York Municipal Income Quality Trust","13.12","85537939.2","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bse",
"DVD","Dover Motorsports, Inc.","2.31","84849670.29","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dvd",
"ARL","American Realty Investors, Inc.","5.4272","84199534.592","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/arl",
"BFO","Blackrock Florida Municipal 2020 Term Trust","14.96","83209434.88","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/bfo",
"DDF","Delaware Investments Dividend & Income Fund, Inc.","9.21","82586898.9","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ddf",
"SCX","L.S. Starrett Company (The)","11.77","82542315.57","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx",
"MXE","Mexico Equity and Income Fund, Inc. (The)","12.1301","82154656.3693","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe",
"GGE","Guggenheim Enhanced Equity Strategy Fund","16.45","82151151.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gge",
"MVO","MV Oil Trust","7.05","81075000","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mvo",
"ESI","ITT Educational Services, Inc.","3.43","80872913.87","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/esi",
"PAR","PAR Technology Corporation","5.19","80663499","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"SSE","Seventy Seven Energy Inc.","1.42","80580411.98","n/a","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse",
"PQ","Petroquest Energy Inc","1.21","79642964.72","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pq",
"GLPW","Global Power Equipment Group Inc","4.52","77607816.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/glpw",
"ROYT","Pacific Coast Oil Trust","2.01","77552147.58","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/royt",
"KEF","Korea Equity Fund, Inc.","7.72","75197609.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kef",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","14.09","75071520","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"JMI           ","Javelin Mortgage Investment Corp.","6.29","74958414.33","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jmi           ",
"NOA","North American Energy Partners, Inc.","2.15","72418022.15","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"SGF","Aberdeen Singapore Fund, Inc.","9.39","72291131.04","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/sgf",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","5.202","71908229.178","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcv",
"EEA","European Equity Fund, Inc. (The)","8.24","71845581.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eea",
"VOC","VOC Energy Trust","4.18","71060000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"LOR","Lazard World Dividend & Income Fund, Inc.","10.06","69214640.98","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/lor",
"IRL","New Ireland Fund, Inc. (The)","13.73","69133186.16","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/irl",
"JMM","Nuveen Multi-Market Income Fund","7.29","68993653.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmm",
"FAV","First Trust Dividend and Income Fund","8.35","68966966.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fav",
"RCAP","RCS CAPITAL CORPORATION","0.8864","68515438.5472","n/a","2013","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/rcap",
"ARO","Aeropostale Inc","0.83","66073609.14","n/a","2002","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/aro",
"MSP","Madison Strategic Sector Premium Fund","11.14","64592961.74","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/msp",
"BXC","BlueLinx Holdings Inc.","0.69","61725714.33","n/a","2004","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/bxc",
"MHR","Magnum Hunter Resources Corporation","0.2753","60779060.176","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mhr",
"FMY","First Trust","14.37","60542462.55","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"NMS","Nuveen Minnesota Municipal Income Fund","14.5248","60230612.7264","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/nms",
"PVA","Penn Virginia Corporation","0.84","60208349.04","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pva",
"CAS","Castle (A.M.) & Co.","2.52","59918745.6","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cas",
"CBK","Christopher & Banks Corporation","1.59","59260661.04","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cbk",
"MNE","Blackrock Muni New York Intermediate Duration Fund Inc","13.98","58806017.22","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mne",
"LF","Leapfrog Enterprises Inc","0.83","58734725.9","n/a","2002","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/lf",
"ATLS","Atlas Energy, L.P.","2.25","58524223.5","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atls",
"LDF","Latin American Discovery Fund, Inc. (The)","8.44","57625737.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ldf",
"IID","Voya International High Dividend Equity Income Fund","6.73","56536542.75","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"PYN","PIMCO New York Municipal Income Fund III","9.99","56453769.72","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pyn",
"UCP","UCP, Inc.","6.83","54739267.22","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ucp",
"TRF","Templeton Russia Fund, Inc.","10.52","54528915.64","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/trf",
"SRT","StarTek, Inc.","3.5","54489137.5","n/a","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt",
"BLH","Blackrock New York Municipal 2018 Term Trust","14.96","54350098.88","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/blh",
"NES","Nuverra Environmental Solutions, Inc.","1.86","52252418.28","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/nes",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.26","52031908.5","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"CIF","Colonial Intermediate High Income Fund","2.4635","51961652.1255","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cif",
"LBF","Scudder Global High Income Fund, Inc.","8","51860832","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"BIE","Blackrock Municipal Bond Investment Trust","14.58","48678012.72","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bie",
"KST","Scudder Strategic Income Trust","10.67","47345766.93","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"TKF","Turkish Investment Fund, Inc. (The)","9.01","46652554.64","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/tkf",
"HNR","Harvest Natural Resources Inc","1.09","46594848.03","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hnr",
"FXCM","FXCM Inc.","8.75","46311063.75","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"IO","Ion Geophysical Corporation","0.26","42823610.44","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/io",
"WMLP","Westmoreland Resource Partners, LP","7.0299","40152187.737","n/a","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp",
